,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
196,0 days 00:57:03.518000,22,0 days 00:01:34.674000,17,2,,,0 days 00:00:34.855000,0 days 00:00:29.988000,0 days 00:00:29.831000,0 days 00:56:03.699000,0 days 00:56:33.687000,0 days 00:57:03.518000,277.0,307.0,280.0,311.0,False,SOFT,9.0,True,0 days 00:55:28.844000,AlphaTauri,TSU,1,True,2022-03-25 14:40:30.277000,Practice 1
201,0 days 01:12:36.586000,22,0 days 00:01:36.959000,22,4,,,0 days 00:00:36.027000,0 days 00:00:30.508000,0 days 00:00:30.424000,0 days 01:11:35.654000,0 days 01:12:06.162000,0 days 01:12:36.586000,273.0,300.0,281.0,307.0,False,SOFT,14.0,,0 days 01:10:59.627000,AlphaTauri,TSU,1,True,2022-03-25 14:56:01.060000,Practice 1
210,0 days 00:20:23.552000,18,0 days 00:01:36.349000,3,1,,,0 days 00:00:35.994000,0 days 00:00:30.498000,0 days 00:00:29.857000,0 days 00:19:23.197000,0 days 00:19:53.695000,0 days 00:20:23.552000,268.0,305.0,292.0,314.0,False,HARD,3.0,True,0 days 00:18:47.203000,Aston Martin,STR,1,True,2022-03-25 14:03:48.636000,Practice 1
212,0 days 00:24:05,18,0 days 00:01:34.116000,5,1,,,0 days 00:00:34.570000,0 days 00:00:29.782000,0 days 00:00:29.764000,0 days 00:23:05.454000,0 days 00:23:35.236000,0 days 00:24:05,279.0,319.0,295.0,328.0,False,HARD,5.0,True,0 days 00:22:30.884000,Aston Martin,STR,1,True,2022-03-25 14:07:32.317000,Practice 1
214,0 days 00:27:58.014000,18,0 days 00:01:33.839000,7,1,,,0 days 00:00:34.541000,0 days 00:00:29.927000,0 days 00:00:29.371000,0 days 00:26:58.716000,0 days 00:27:28.643000,0 days 00:27:58.014000,279.0,317.0,294.0,325.0,False,HARD,7.0,True,0 days 00:26:24.175000,Aston Martin,STR,1,True,2022-03-25 14:11:25.608000,Practice 1
217,0 days 00:45:28.496000,18,0 days 00:01:35.867000,10,2,,,0 days 00:00:35.610000,0 days 00:00:30.402000,0 days 00:00:29.855000,0 days 00:44:28.239000,0 days 00:44:58.641000,0 days 00:45:28.496000,278.0,310.0,286.0,312.0,False,HARD,11.0,False,0 days 00:43:52.629000,Aston Martin,STR,1,True,2022-03-25 14:28:54.062000,Practice 1
219,0 days 00:48:43.139000,18,0 days 00:01:33.484000,12,2,,,0 days 00:00:34.402000,0 days 00:00:29.839000,0 days 00:00:29.243000,0 days 00:47:44.057000,0 days 00:48:13.896000,0 days 00:48:43.139000,279.0,319.0,295.0,325.0,False,HARD,13.0,False,0 days 00:47:09.655000,Aston Martin,STR,1,True,2022-03-25 14:32:11.088000,Practice 1
222,0 days 01:00:11.839000,18,0 days 00:01:32.582000,15,3,,,0 days 00:00:34.140000,0 days 00:00:29.487000,0 days 00:00:28.955000,0 days 00:59:13.397000,0 days 00:59:42.884000,0 days 01:00:11.839000,277.0,318.0,295.0,325.0,True,SOFT,3.0,True,0 days 00:58:39.257000,Aston Martin,STR,1,True,2022-03-25 14:43:40.690000,Practice 1
225,0 days 01:06:02.560000,18,0 days 00:01:32.621000,18,3,,,0 days 00:00:34.011000,0 days 00:00:29.564000,0 days 00:00:29.046000,0 days 01:05:03.950000,0 days 01:05:33.514000,0 days 01:06:02.560000,280.0,321.0,296.0,327.0,False,SOFT,6.0,True,0 days 01:04:29.939000,Aston Martin,STR,1,True,2022-03-25 14:49:31.372000,Practice 1
232,0 days 00:44:42.733000,16,0 days 00:01:33.987000,2,1,,,0 days 00:00:34.888000,0 days 00:00:30.001000,0 days 00:00:29.098000,0 days 00:43:43.634000,0 days 00:44:13.635000,0 days 00:44:42.733000,273.0,312.0,288.0,318.0,False,HARD,2.0,True,0 days 00:43:08.746000,Ferrari,LEC,1,True,2022-03-25 14:28:10.179000,Practice 1
233,0 days 00:46:17.453000,16,0 days 00:01:34.720000,3,1,,,0 days 00:00:34.354000,0 days 00:00:31.094000,0 days 00:00:29.272000,0 days 00:45:17.087000,0 days 00:45:48.181000,0 days 00:46:17.453000,271.0,303.0,290.0,310.0,False,HARD,3.0,True,0 days 00:44:42.733000,Ferrari,LEC,1,True,2022-03-25 14:29:44.166000,Practice 1
234,0 days 00:47:49.907000,16,0 days 00:01:32.454000,4,1,,,0 days 00:00:33.797000,0 days 00:00:29.810000,0 days 00:00:28.847000,0 days 00:46:51.250000,0 days 00:47:21.060000,0 days 00:47:49.907000,273.0,305.0,293.0,312.0,False,HARD,4.0,True,0 days 00:46:17.453000,Ferrari,LEC,1,True,2022-03-25 14:31:18.886000,Practice 1
237,0 days 00:53:20.622000,16,0 days 00:01:31.470000,7,1,,,0 days 00:00:33.390000,0 days 00:00:29.346000,0 days 00:00:28.734000,0 days 00:52:22.542000,0 days 00:52:51.888000,0 days 00:53:20.622000,277.0,313.0,280.0,318.0,False,HARD,7.0,True,0 days 00:51:49.152000,Ferrari,LEC,2,True,2022-03-25 14:36:50.585000,Practice 1
241,0 days 01:09:21.508000,16,0 days 00:01:31.192000,11,3,,,0 days 00:00:33.375000,0 days 00:00:29.297000,0 days 00:00:28.520000,0 days 01:08:23.691000,0 days 01:08:52.988000,0 days 01:09:21.508000,278.0,316.0,295.0,323.0,False,SOFT,,True,0 days 01:07:50.316000,Ferrari,LEC,1,True,2022-03-25 14:52:51.749000,Practice 1
243,0 days 01:13:05.265000,16,0 days 00:01:30.772000,13,3,,,0 days 00:00:33.307000,0 days 00:00:29.035000,0 days 00:00:28.430000,0 days 01:12:07.800000,0 days 01:12:36.835000,0 days 01:13:05.265000,280.0,318.0,298.0,323.0,True,SOFT,,True,0 days 01:11:34.493000,Ferrari,LEC,1,True,2022-03-25 14:56:35.926000,Practice 1
245,0 days 01:16:19.942000,16,0 days 00:01:35.235000,15,3,,,0 days 00:00:33.256000,0 days 00:00:30.431000,0 days 00:00:31.548000,0 days 01:15:17.963000,0 days 01:15:48.394000,0 days 01:16:19.942000,277.0,301.0,259.0,287.0,False,SOFT,,True,0 days 01:14:44.707000,Ferrari,LEC,1,True,2022-03-25 14:59:46.140000,Practice 1
251,0 days 00:28:26.938000,14,0 days 00:01:34.581000,4,3,,,0 days 00:00:35.066000,0 days 00:00:30.086000,0 days 00:00:29.429000,0 days 00:27:27.423000,0 days 00:27:57.509000,0 days 00:28:26.938000,270.0,308.0,293.0,315.0,False,MEDIUM,5.0,False,0 days 00:26:52.357000,Alpine,ALO,1,True,2022-03-25 14:11:53.790000,Practice 1
252,0 days 00:30:01.102000,14,0 days 00:01:34.164000,5,3,,,0 days 00:00:34.843000,0 days 00:00:29.942000,0 days 00:00:29.379000,0 days 00:29:01.781000,0 days 00:29:31.723000,0 days 00:30:01.102000,268.0,308.0,293.0,314.0,False,MEDIUM,6.0,False,0 days 00:28:26.938000,Alpine,ALO,1,True,2022-03-25 14:13:28.371000,Practice 1
256,0 days 00:45:06.875000,14,0 days 00:01:33.045000,9,4,,,0 days 00:00:33.892000,0 days 00:00:29.816000,0 days 00:00:29.337000,0 days 00:44:07.722000,0 days 00:44:37.538000,0 days 00:45:06.875000,276.0,313.0,293.0,320.0,False,SOFT,3.0,True,0 days 00:43:33.830000,Alpine,ALO,1,True,2022-03-25 14:28:35.263000,Practice 1
258,0 days 00:48:31.130000,14,0 days 00:01:32.381000,11,4,,,0 days 00:00:33.717000,0 days 00:00:29.606000,0 days 00:00:29.058000,0 days 00:47:32.466000,0 days 00:48:02.072000,0 days 00:48:31.130000,276.0,313.0,293.0,319.0,True,SOFT,5.0,True,0 days 00:46:58.749000,Alpine,ALO,1,True,2022-03-25 14:32:00.182000,Practice 1
262,0 days 01:05:11.523000,14,0 days 00:01:36.875000,15,5,,,0 days 00:00:35.958000,0 days 00:00:30.646000,0 days 00:00:30.271000,0 days 01:04:10.606000,0 days 01:04:41.252000,0 days 01:05:11.523000,267.0,292.0,277.0,296.0,False,SOFT,9.0,False,0 days 01:03:34.648000,Alpine,ALO,1,True,2022-03-25 14:48:36.081000,Practice 1
274,0 days 00:22:32.690000,11,0 days 00:01:33.021000,4,1,,,0 days 00:00:34.617000,0 days 00:00:29.551000,0 days 00:00:28.853000,0 days 00:21:34.286000,0 days 00:22:03.837000,0 days 00:22:32.690000,277.0,328.0,301.0,333.0,False,HARD,4.0,True,0 days 00:20:59.669000,Red Bull Racing,PER,1,True,2022-03-25 14:06:01.102000,Practice 1
276,0 days 00:25:58.293000,11,0 days 00:01:32.689000,6,1,,,0 days 00:00:34.472000,0 days 00:00:29.390000,0 days 00:00:28.827000,0 days 00:25:00.076000,0 days 00:25:29.466000,0 days 00:25:58.293000,281.0,329.0,300.0,333.0,False,HARD,6.0,True,0 days 00:24:25.604000,Red Bull Racing,PER,1,True,2022-03-25 14:09:27.037000,Practice 1
278,0 days 00:29:13.259000,11,0 days 00:01:35.260000,8,1,,,0 days 00:00:35.791000,0 days 00:00:30.067000,0 days 00:00:29.402000,0 days 00:28:13.790000,0 days 00:28:43.857000,0 days 00:29:13.259000,,313.0,290.0,317.0,False,HARD,8.0,True,0 days 00:27:37.999000,Red Bull Racing,PER,1,True,2022-03-25 14:12:39.432000,Practice 1
279,0 days 00:30:47.649000,11,0 days 00:01:34.390000,9,1,,,0 days 00:00:35.039000,0 days 00:00:30.089000,0 days 00:00:29.262000,0 days 00:29:48.298000,0 days 00:30:18.387000,0 days 00:30:47.649000,283.0,308.0,288.0,317.0,False,HARD,9.0,True,0 days 00:29:13.259000,Red Bull Racing,PER,1,True,2022-03-25 14:14:14.692000,Practice 1
282,0 days 00:50:27.009000,11,0 days 00:01:32.134000,12,2,,,0 days 00:00:33.965000,0 days 00:00:29.397000,0 days 00:00:28.772000,0 days 00:49:28.840000,0 days 00:49:58.237000,0 days 00:50:27.009000,279.0,327.0,304.0,332.0,False,SOFT,3.0,True,0 days 00:48:54.875000,Red Bull Racing,PER,1,True,2022-03-25 14:33:56.308000,Practice 1
285,0 days 00:56:18.318000,11,0 days 00:01:31.563000,15,3,,,0 days 00:00:33.772000,0 days 00:00:29.062000,0 days 00:00:28.729000,0 days 00:55:20.527000,0 days 00:55:49.589000,0 days 00:56:18.318000,283.0,327.0,299.0,333.0,True,SOFT,6.0,False,0 days 00:54:46.755000,Red Bull Racing,PER,1,True,2022-03-25 14:39:48.188000,Practice 1
288,0 days 01:07:51.614000,11,0 days 00:01:35.817000,18,4,,,0 days 00:00:35.619000,0 days 00:00:30.240000,0 days 00:00:29.958000,0 days 01:06:51.416000,0 days 01:07:21.656000,0 days 01:07:51.614000,277.0,307.0,288.0,315.0,False,SOFT,9.0,False,0 days 01:06:15.797000,Red Bull Racing,PER,1,True,2022-03-25 14:51:17.230000,Practice 1
289,0 days 01:09:27.170000,11,0 days 00:01:35.556000,19,4,,,0 days 00:00:35.667000,0 days 00:00:30.158000,0 days 00:00:29.731000,0 days 01:08:27.281000,0 days 01:08:57.439000,0 days 01:09:27.170000,279.0,308.0,287.0,316.0,False,SOFT,10.0,False,0 days 01:07:51.614000,Red Bull Racing,PER,1,True,2022-03-25 14:52:53.047000,Practice 1
290,0 days 01:11:02.766000,11,0 days 00:01:35.596000,20,4,,,0 days 00:00:35.391000,0 days 00:00:30.393000,0 days 00:00:29.812000,0 days 01:10:02.561000,0 days 01:10:32.954000,0 days 01:11:02.766000,276.0,304.0,287.0,312.0,False,SOFT,11.0,False,0 days 01:09:27.170000,Red Bull Racing,PER,1,True,2022-03-25 14:54:28.603000,Practice 1
291,0 days 01:12:38.931000,11,0 days 00:01:36.165000,21,4,,,0 days 00:00:35.488000,0 days 00:00:30.501000,0 days 00:00:30.176000,0 days 01:11:38.254000,0 days 01:12:08.755000,0 days 01:12:38.931000,279.0,307.0,288.0,315.0,False,SOFT,12.0,False,0 days 01:11:02.766000,Red Bull Racing,PER,1,True,2022-03-25 14:56:04.199000,Practice 1
292,0 days 01:14:15.013000,11,0 days 00:01:36.082000,22,4,,,0 days 00:00:35.697000,0 days 00:00:30.498000,0 days 00:00:29.887000,0 days 01:13:14.628000,0 days 01:13:45.126000,0 days 01:14:15.013000,280.0,309.0,288.0,316.0,False,SOFT,13.0,False,0 days 01:12:38.931000,Red Bull Racing,PER,1,True,2022-03-25 14:57:40.364000,Practice 1
299,0 days 00:22:06.758000,10,0 days 00:01:34.368000,4,1,,,0 days 00:00:34.480000,0 days 00:00:29.565000,0 days 00:00:30.323000,0 days 00:21:06.870000,0 days 00:21:36.435000,0 days 00:22:06.758000,278.0,315.0,294.0,327.0,False,HARD,4.0,True,0 days 00:20:32.390000,AlphaTauri,GAS,1,True,2022-03-25 14:05:33.823000,Practice 1
302,0 days 00:27:36.341000,10,0 days 00:01:32.501000,7,1,,,0 days 00:00:34.096000,0 days 00:00:29.434000,0 days 00:00:28.971000,0 days 00:26:37.936000,0 days 00:27:07.370000,0 days 00:27:36.341000,279.0,321.0,295.0,327.0,False,HARD,7.0,True,0 days 00:26:03.840000,AlphaTauri,GAS,1,True,2022-03-25 14:11:05.273000,Practice 1
304,0 days 00:31:19.281000,10,0 days 00:01:31.718000,9,1,,,0 days 00:00:33.660000,0 days 00:00:29.263000,0 days 00:00:28.795000,0 days 00:30:21.223000,0 days 00:30:50.486000,0 days 00:31:19.281000,279.0,322.0,296.0,328.0,False,HARD,9.0,True,0 days 00:29:47.563000,AlphaTauri,GAS,1,True,2022-03-25 14:14:48.996000,Practice 1
307,0 days 00:45:21.122000,10,0 days 00:01:32.107000,12,2,,,0 days 00:00:33.735000,0 days 00:00:29.405000,0 days 00:00:28.967000,0 days 00:44:22.750000,0 days 00:44:52.155000,0 days 00:45:21.122000,275.0,321.0,294.0,326.0,False,SOFT,3.0,True,0 days 00:43:49.015000,AlphaTauri,GAS,1,True,2022-03-25 14:28:50.448000,Practice 1
309,0 days 00:48:59.716000,10,0 days 00:01:31.733000,14,2,,,0 days 00:00:33.776000,0 days 00:00:29.263000,0 days 00:00:28.694000,0 days 00:48:01.759000,0 days 00:48:31.022000,0 days 00:48:59.716000,279.0,320.0,294.0,328.0,False,SOFT,5.0,True,0 days 00:47:27.983000,AlphaTauri,GAS,1,True,2022-03-25 14:32:29.416000,Practice 1
312,0 days 00:54:38.669000,10,0 days 00:01:31.317000,17,2,,,0 days 00:00:33.403000,0 days 00:00:29.347000,0 days 00:00:28.567000,0 days 00:53:40.755000,0 days 00:54:10.102000,0 days 00:54:38.669000,280.0,317.0,295.0,326.0,True,SOFT,8.0,True,0 days 00:53:07.352000,AlphaTauri,GAS,1,True,2022-03-25 14:38:08.785000,Practice 1
315,0 days 01:06:00.433000,10,0 days 00:01:36.488000,20,3,,,0 days 00:00:35.896000,0 days 00:00:30.610000,0 days 00:00:29.982000,0 days 01:04:59.841000,0 days 01:05:30.451000,0 days 01:06:00.433000,273.0,308.0,293.0,321.0,False,SOFT,11.0,False,0 days 01:04:23.945000,AlphaTauri,GAS,1,True,2022-03-25 14:49:25.378000,Practice 1
326,0 days 00:21:53.589000,6,0 days 00:01:36.985000,3,1,,,0 days 00:00:36.029000,0 days 00:00:30.670000,0 days 00:00:30.286000,0 days 00:20:52.633000,0 days 00:21:23.303000,0 days 00:21:53.589000,273.0,315.0,292.0,319.0,False,HARD,3.0,True,0 days 00:20:16.604000,Williams,LAT,1,True,2022-03-25 14:05:18.037000,Practice 1
327,0 days 00:23:28.847000,6,0 days 00:01:35.258000,4,1,,,0 days 00:00:35.149000,0 days 00:00:30.365000,0 days 00:00:29.744000,0 days 00:22:28.738000,0 days 00:22:59.103000,0 days 00:23:28.847000,270.0,311.0,292.0,318.0,False,HARD,4.0,True,0 days 00:21:53.589000,Williams,LAT,1,True,2022-03-25 14:06:55.022000,Practice 1
329,0 days 00:27:20.673000,6,0 days 00:01:34.216000,6,1,,,0 days 00:00:34.671000,0 days 00:00:30.060000,0 days 00:00:29.485000,0 days 00:26:21.128000,0 days 00:26:51.188000,0 days 00:27:20.673000,275.0,317.0,291.0,320.0,False,HARD,6.0,True,0 days 00:25:46.457000,Williams,LAT,1,True,2022-03-25 14:10:47.890000,Practice 1
331,0 days 00:31:15.250000,6,0 days 00:01:34.134000,8,1,,,0 days 00:00:34.489000,0 days 00:00:29.893000,0 days 00:00:29.752000,0 days 00:30:15.605000,0 days 00:30:45.498000,0 days 00:31:15.250000,275.0,317.0,292.0,321.0,False,HARD,8.0,True,0 days 00:29:41.116000,Williams,LAT,1,True,2022-03-25 14:14:42.549000,Practice 1
334,0 days 00:45:43.755000,6,0 days 00:01:33.529000,11,2,,,0 days 00:00:34.433000,0 days 00:00:29.941000,0 days 00:00:29.155000,0 days 00:44:44.659000,0 days 00:45:14.600000,0 days 00:45:43.755000,274.0,316.0,290.0,320.0,True,SOFT,3.0,True,0 days 00:44:10.226000,Williams,LAT,1,True,2022-03-25 14:29:11.659000,Practice 1
336,0 days 00:49:41.095000,6,0 days 00:01:34.491000,13,2,,,0 days 00:00:34.219000,0 days 00:00:30.055000,0 days 00:00:30.217000,0 days 00:48:40.823000,0 days 00:49:10.878000,0 days 00:49:41.095000,274.0,314.0,291.0,320.0,False,SOFT,5.0,True,0 days 00:48:06.604000,Williams,LAT,1,True,2022-03-25 14:33:08.037000,Practice 1
338,0 days 00:53:32.279000,6,0 days 00:01:33.669000,15,2,,,0 days 00:00:34.310000,0 days 00:00:29.968000,0 days 00:00:29.391000,0 days 00:52:32.920000,0 days 00:53:02.888000,0 days 00:53:32.279000,276.0,315.0,293.0,319.0,False,SOFT,7.0,True,0 days 00:51:58.610000,Williams,LAT,2,True,2022-03-25 14:37:00.043000,Practice 1
343,0 days 01:08:41.099000,6,0 days 00:01:36.565000,20,3,,,0 days 00:00:35.583000,0 days 00:00:30.673000,0 days 00:00:30.309000,0 days 01:07:40.117000,0 days 01:08:10.790000,0 days 01:08:41.099000,271.0,299.0,282.0,303.0,False,HARD,14.0,False,0 days 01:07:04.534000,Williams,LAT,1,True,2022-03-25 14:52:05.967000,Practice 1
344,0 days 01:10:17.863000,6,0 days 00:01:36.764000,21,3,,,0 days 00:00:35.877000,0 days 00:00:30.667000,0 days 00:00:30.220000,0 days 01:09:16.976000,0 days 01:09:47.643000,0 days 01:10:17.863000,272.0,298.0,282.0,306.0,False,HARD,15.0,False,0 days 01:08:41.099000,Williams,LAT,1,True,2022-03-25 14:53:42.532000,Practice 1
345,0 days 01:11:54.414000,6,0 days 00:01:36.551000,22,3,,,0 days 00:00:35.556000,0 days 00:00:30.720000,0 days 00:00:30.275000,0 days 01:10:53.419000,0 days 01:11:24.139000,0 days 01:11:54.414000,269.0,299.0,284.0,301.0,False,HARD,16.0,False,0 days 01:10:17.863000,Williams,LAT,1,True,2022-03-25 14:55:19.296000,Practice 1
346,0 days 01:13:30.918000,6,0 days 00:01:36.504000,23,3,,,0 days 00:00:35.522000,0 days 00:00:30.820000,0 days 00:00:30.162000,0 days 01:12:29.936000,0 days 01:13:00.756000,0 days 01:13:30.918000,272.0,302.0,284.0,302.0,False,HARD,17.0,False,0 days 01:11:54.414000,Williams,LAT,1,True,2022-03-25 14:56:55.847000,Practice 1
347,0 days 01:15:07.337000,6,0 days 00:01:36.419000,24,3,,,0 days 00:00:35.568000,0 days 00:00:30.738000,0 days 00:00:30.113000,0 days 01:14:06.486000,0 days 01:14:37.224000,0 days 01:15:07.337000,275.0,313.0,281.0,324.0,False,HARD,18.0,False,0 days 01:13:30.918000,Williams,LAT,1,True,2022-03-25 14:58:32.351000,Practice 1
352,0 days 00:21:41.716000,4,0 days 00:01:35.013000,3,1,,,0 days 00:00:35.081000,0 days 00:00:30.284000,0 days 00:00:29.648000,0 days 00:20:41.784000,0 days 00:21:12.068000,0 days 00:21:41.716000,263.0,306.0,293.0,312.0,False,HARD,3.0,True,0 days 00:20:06.703000,McLaren,NOR,1,True,2022-03-25 14:05:08.136000,Practice 1
353,0 days 00:23:16.359000,4,0 days 00:01:34.643000,4,1,,,0 days 00:00:34.570000,0 days 00:00:30.468000,0 days 00:00:29.605000,0 days 00:22:16.286000,0 days 00:22:46.754000,0 days 00:23:16.359000,270.0,311.0,292.0,315.0,False,HARD,4.0,True,0 days 00:21:41.716000,McLaren,NOR,1,True,2022-03-25 14:06:43.149000,Practice 1
355,0 days 00:27:04.523000,4,0 days 00:01:33.524000,6,1,,,0 days 00:00:34.175000,0 days 00:00:29.908000,0 days 00:00:29.441000,0 days 00:26:05.174000,0 days 00:26:35.082000,0 days 00:27:04.523000,274.0,314.0,288.0,318.0,False,HARD,6.0,True,0 days 00:25:30.999000,McLaren,NOR,1,True,2022-03-25 14:10:32.432000,Practice 1
360,0 days 00:50:45.179000,4,0 days 00:01:32.909000,11,2,,,0 days 00:00:33.752000,0 days 00:00:29.661000,0 days 00:00:29.496000,0 days 00:49:46.022000,0 days 00:50:15.683000,0 days 00:50:45.179000,274.0,309.0,289.0,318.0,False,SOFT,3.0,True,0 days 00:49:12.270000,McLaren,NOR,1,True,2022-03-25 14:34:13.703000,Practice 1
362,0 days 00:54:27.655000,4,0 days 00:01:32.594000,13,2,,,0 days 00:00:33.847000,0 days 00:00:29.726000,0 days 00:00:29.021000,0 days 00:53:28.908000,0 days 00:53:58.634000,0 days 00:54:27.655000,272.0,312.0,291.0,319.0,True,SOFT,5.0,True,0 days 00:52:55.061000,McLaren,NOR,1,True,2022-03-25 14:37:56.494000,Practice 1
366,0 days 01:07:36.730000,4,0 days 00:01:37.113000,17,3,,,0 days 00:00:35.543000,0 days 00:00:30.985000,0 days 00:00:30.585000,0 days 01:06:35.160000,0 days 01:07:06.145000,0 days 01:07:36.730000,260.0,285.0,275.0,288.0,False,SOFT,9.0,False,0 days 01:05:59.617000,McLaren,NOR,1,True,2022-03-25 14:51:01.050000,Practice 1
375,0 days 00:19:36.605000,3,0 days 00:01:35.337000,2,1,,,0 days 00:00:35.389000,0 days 00:00:30.302000,0 days 00:00:29.646000,0 days 00:18:36.657000,0 days 00:19:06.959000,0 days 00:19:36.605000,270.0,315.0,289.0,322.0,False,MEDIUM,2.0,True,0 days 00:18:01.268000,McLaren,RIC,1,True,2022-03-25 14:03:02.701000,Practice 1
377,0 days 00:23:12.857000,3,0 days 00:01:34.063000,4,1,,,0 days 00:00:34.655000,0 days 00:00:30.054000,0 days 00:00:29.354000,0 days 00:22:13.449000,0 days 00:22:43.503000,0 days 00:23:12.857000,270.0,314.0,290.0,319.0,False,MEDIUM,4.0,True,0 days 00:21:38.794000,McLaren,RIC,1,True,2022-03-25 14:06:40.227000,Practice 1
379,0 days 00:26:59.220000,3,0 days 00:01:33.792000,6,1,,,0 days 00:00:34.491000,0 days 00:00:30.029000,0 days 00:00:29.272000,0 days 00:25:59.919000,0 days 00:26:29.948000,0 days 00:26:59.220000,271.0,312.0,287.0,318.0,False,MEDIUM,6.0,True,0 days 00:25:25.428000,McLaren,RIC,1,True,2022-03-25 14:10:26.861000,Practice 1
381,0 days 00:30:48.689000,3,0 days 00:01:33.333000,8,1,,,0 days 00:00:34.256000,0 days 00:00:29.906000,0 days 00:00:29.171000,0 days 00:29:49.612000,0 days 00:30:19.518000,0 days 00:30:48.689000,274.0,312.0,291.0,322.0,False,MEDIUM,8.0,True,0 days 00:29:15.356000,McLaren,RIC,1,True,2022-03-25 14:14:16.789000,Practice 1
384,0 days 00:46:27.456000,3,0 days 00:01:33.037000,11,2,,,0 days 00:00:34.082000,0 days 00:00:29.805000,0 days 00:00:29.150000,0 days 00:45:28.501000,0 days 00:45:58.306000,0 days 00:46:27.456000,271.0,311.0,288.0,319.0,False,SOFT,3.0,True,0 days 00:44:54.419000,McLaren,RIC,1,True,2022-03-25 14:29:55.852000,Practice 1
386,0 days 00:50:09.740000,3,0 days 00:01:32.981000,13,2,,,0 days 00:00:34.046000,0 days 00:00:29.796000,0 days 00:00:29.139000,0 days 00:49:10.805000,0 days 00:49:40.601000,0 days 00:50:09.740000,271.0,307.0,295.0,314.0,False,SOFT,5.0,True,0 days 00:48:36.759000,McLaren,RIC,1,True,2022-03-25 14:33:38.192000,Practice 1
388,0 days 00:54:08.352000,3,0 days 00:01:32.506000,15,2,,,0 days 00:00:33.896000,0 days 00:00:29.649000,0 days 00:00:28.961000,0 days 00:53:09.742000,0 days 00:53:39.391000,0 days 00:54:08.352000,271.0,307.0,291.0,316.0,True,SOFT,7.0,True,0 days 00:52:35.846000,McLaren,RIC,2,True,2022-03-25 14:37:37.279000,Practice 1
393,0 days 01:11:44.774000,3,0 days 00:01:37.113000,20,3,,,0 days 00:00:35.562000,0 days 00:00:30.999000,0 days 00:00:30.552000,0 days 01:10:43.223000,0 days 01:11:14.222000,0 days 01:11:44.774000,263.0,286.0,274.0,290.0,False,MEDIUM,14.0,False,0 days 01:10:07.661000,McLaren,RIC,1,True,2022-03-25 14:55:09.094000,Practice 1
401,0 days 00:44:22.117000,63,0 days 00:01:35.821000,4,2,,,0 days 00:00:35.171000,0 days 00:00:30.091000,0 days 00:00:30.559000,0 days 00:43:21.467000,0 days 00:43:51.558000,0 days 00:44:22.117000,272.0,316.0,222.0,319.0,False,SOFT,5.0,False,0 days 00:42:46.296000,Mercedes,RUS,1,True,2022-03-25 14:27:47.729000,Practice 1
403,0 days 00:48:13.697000,63,0 days 00:01:33.671000,6,2,,,0 days 00:00:34.335000,0 days 00:00:29.754000,0 days 00:00:29.582000,0 days 00:47:14.361000,0 days 00:47:44.115000,0 days 00:48:13.697000,273.0,315.0,293.0,320.0,False,SOFT,7.0,False,0 days 00:46:40.026000,Mercedes,RUS,1,True,2022-03-25 14:31:41.459000,Practice 1
405,0 days 00:51:52.555000,63,0 days 00:01:32.839000,8,2,,,0 days 00:00:34.029000,0 days 00:00:29.732000,0 days 00:00:29.078000,0 days 00:50:53.745000,0 days 00:51:23.477000,0 days 00:51:52.555000,275.0,315.0,295.0,324.0,True,SOFT,9.0,False,0 days 00:50:19.716000,Mercedes,RUS,1,True,2022-03-25 14:35:21.149000,Practice 1
408,0 days 01:05:41.486000,63,0 days 00:01:36.449000,11,3,,,0 days 00:00:35.522000,0 days 00:00:30.602000,0 days 00:00:30.325000,0 days 01:04:40.559000,0 days 01:05:11.161000,0 days 01:05:41.486000,269.0,300.0,277.0,304.0,False,SOFT,10.0,False,0 days 01:04:05.037000,Mercedes,RUS,1,True,2022-03-25 14:49:06.470000,Practice 1
409,0 days 01:07:17.777000,63,0 days 00:01:36.291000,12,3,,,0 days 00:00:35.535000,0 days 00:00:30.600000,0 days 00:00:30.156000,0 days 01:06:17.021000,0 days 01:06:47.621000,0 days 01:07:17.777000,267.0,299.0,278.0,304.0,False,SOFT,11.0,False,0 days 01:05:41.486000,Mercedes,RUS,1,True,2022-03-25 14:50:42.919000,Practice 1
410,0 days 01:08:54.158000,63,0 days 00:01:36.381000,13,3,,,0 days 00:00:35.431000,0 days 00:00:30.615000,0 days 00:00:30.335000,0 days 01:07:53.208000,0 days 01:08:23.823000,0 days 01:08:54.158000,271.0,300.0,279.0,305.0,False,SOFT,12.0,False,0 days 01:07:17.777000,Mercedes,RUS,1,True,2022-03-25 14:52:19.210000,Practice 1
411,0 days 01:10:31.076000,63,0 days 00:01:36.918000,14,3,,,0 days 00:00:35.659000,0 days 00:00:30.746000,0 days 00:00:30.513000,0 days 01:09:29.817000,0 days 01:10:00.563000,0 days 01:10:31.076000,270.0,295.0,278.0,300.0,False,SOFT,13.0,False,0 days 01:08:54.158000,Mercedes,RUS,1,True,2022-03-25 14:53:55.591000,Practice 1
