,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
233,0 days 00:20:43.186000,14,0 days 00:01:52.334000,2,1,,,0 days 00:00:39.852000,0 days 00:00:46.086000,0 days 00:00:26.396000,0 days 00:19:30.704000,0 days 00:20:16.790000,0 days 00:20:43.186000,190.0,203.0,315.0,307.0,False,MEDIUM,2.0,True,0 days 00:18:50.852000,Alpine,ALO,1,True,2022-06-10 11:03:52.590000,Practice 1
234,0 days 00:22:35.094000,14,0 days 00:01:51.908000,3,1,,,0 days 00:00:39.021000,0 days 00:00:44.940000,0 days 00:00:27.947000,0 days 00:21:22.207000,0 days 00:22:07.147000,0 days 00:22:35.094000,199.0,201.0,112.0,310.0,False,MEDIUM,3.0,True,0 days 00:20:43.186000,Alpine,ALO,26,False,2022-06-10 11:05:44.924000,Practice 1
236,0 days 00:26:58.393000,14,0 days 00:01:48.390000,5,1,,,0 days 00:00:38.383000,0 days 00:00:44.173000,0 days 00:00:25.834000,0 days 00:25:48.386000,0 days 00:26:32.559000,0 days 00:26:58.393000,194.0,204.0,333.0,314.0,False,MEDIUM,5.0,True,0 days 00:25:10.003000,Alpine,ALO,2,True,2022-06-10 11:10:11.741000,Practice 1
241,0 days 00:47:54.925000,14,0 days 00:01:48.157000,10,3,,,0 days 00:00:38.058000,0 days 00:00:43.747000,0 days 00:00:26.352000,0 days 00:46:44.826000,0 days 00:47:28.573000,0 days 00:47:54.925000,194.0,200.0,326.0,307.0,False,MEDIUM,11.0,False,0 days 00:46:06.768000,Alpine,ALO,2,True,2022-06-10 11:31:08.506000,Practice 1
243,0 days 00:51:48.177000,14,0 days 00:01:47.488000,12,3,,,0 days 00:00:37.751000,0 days 00:00:43.536000,0 days 00:00:26.201000,0 days 00:50:38.440000,0 days 00:51:21.976000,0 days 00:51:48.177000,212.0,203.0,326.0,307.0,False,MEDIUM,13.0,False,0 days 00:50:00.689000,Alpine,ALO,1,True,2022-06-10 11:35:02.427000,Practice 1
245,0 days 00:55:47.677000,14,0 days 00:01:51.296000,14,3,,,0 days 00:00:37.987000,0 days 00:00:44.528000,0 days 00:00:28.781000,0 days 00:54:34.368000,0 days 00:55:18.896000,0 days 00:55:47.677000,200.0,220.0,298.0,283.0,False,MEDIUM,15.0,False,0 days 00:53:56.381000,Alpine,ALO,1,True,2022-06-10 11:38:58.119000,Practice 1
248,0 days 01:10:32.122000,14,0 days 00:01:46.707000,17,4,,,0 days 00:00:37.485000,0 days 00:00:43.174000,0 days 00:00:26.048000,0 days 01:09:22.900000,0 days 01:10:06.074000,0 days 01:10:32.122000,207.0,199.0,328.0,308.0,False,SOFT,3.0,True,0 days 01:08:45.415000,Alpine,ALO,1,True,2022-06-10 11:53:47.153000,Practice 1
251,0 days 01:16:33.286000,14,0 days 00:01:46.571000,20,4,,,0 days 00:00:37.312000,0 days 00:00:43.038000,0 days 00:00:26.221000,0 days 01:15:24.027000,0 days 01:16:07.065000,0 days 01:16:33.286000,194.0,204.0,328.0,307.0,True,SOFT,6.0,True,0 days 01:14:46.715000,Alpine,ALO,2,True,2022-06-10 11:59:48.453000,Practice 1
255,0 days 00:20:33.515000,11,0 days 00:01:49.493000,2,1,,,0 days 00:00:38.880000,0 days 00:00:44.404000,0 days 00:00:26.209000,0 days 00:19:22.902000,0 days 00:20:07.306000,0 days 00:20:33.515000,200.0,203.0,331.0,309.0,False,MEDIUM,2.0,True,0 days 00:18:44.022000,Red Bull Racing,PER,1,True,2022-06-10 11:03:45.760000,Practice 1
258,0 days 00:27:25.165000,11,0 days 00:01:47.705000,5,1,,,0 days 00:00:37.835000,0 days 00:00:43.375000,0 days 00:00:26.495000,0 days 00:26:15.295000,0 days 00:26:58.670000,0 days 00:27:25.165000,219.0,210.0,334.0,312.0,False,MEDIUM,5.0,True,0 days 00:25:37.460000,Red Bull Racing,PER,1,True,2022-06-10 11:10:39.198000,Practice 1
262,0 days 00:37:17.972000,11,0 days 00:01:46.545000,9,2,,,0 days 00:00:37.633000,0 days 00:00:43.013000,0 days 00:00:25.899000,0 days 00:36:09.060000,0 days 00:36:52.073000,0 days 00:37:17.972000,202.0,205.0,334.0,312.0,False,MEDIUM,10.0,False,0 days 00:35:31.427000,Red Bull Racing,PER,1,True,2022-06-10 11:20:33.165000,Practice 1
265,0 days 00:54:33.014000,11,0 days 00:01:45.476000,12,3,,,0 days 00:00:36.844000,0 days 00:00:42.648000,0 days 00:00:25.984000,0 days 00:53:24.382000,0 days 00:54:07.030000,0 days 00:54:33.014000,211.0,211.0,332.0,311.0,True,SOFT,3.0,True,0 days 00:52:47.538000,Red Bull Racing,PER,1,True,2022-06-10 11:37:49.276000,Practice 1
269,0 days 01:09:33.221000,11,0 days 00:01:49.276000,16,4,,,0 days 00:00:38.628000,0 days 00:00:44.192000,0 days 00:00:26.456000,0 days 01:08:22.573000,0 days 01:09:06.765000,0 days 01:09:33.221000,201.0,187.0,313.0,310.0,False,SOFT,7.0,False,0 days 01:07:43.945000,Red Bull Racing,PER,1,True,2022-06-10 11:52:45.683000,Practice 1
270,0 days 01:11:22.483000,11,0 days 00:01:49.262000,17,4,,,0 days 00:00:38.503000,0 days 00:00:44.002000,0 days 00:00:26.757000,0 days 01:10:11.724000,0 days 01:10:55.726000,0 days 01:11:22.483000,196.0,200.0,305.0,309.0,False,SOFT,8.0,False,0 days 01:09:33.221000,Red Bull Racing,PER,1,True,2022-06-10 11:54:34.959000,Practice 1
271,0 days 01:13:12.820000,11,0 days 00:01:50.337000,18,4,,,0 days 00:00:39.011000,0 days 00:00:44.810000,0 days 00:00:26.516000,0 days 01:12:01.494000,0 days 01:12:46.304000,0 days 01:13:12.820000,202.0,196.0,317.0,309.0,False,SOFT,9.0,False,0 days 01:11:22.483000,Red Bull Racing,PER,2,True,2022-06-10 11:56:24.221000,Practice 1
272,0 days 01:15:02.614000,11,0 days 00:01:49.794000,19,4,,,0 days 00:00:38.624000,0 days 00:00:44.417000,0 days 00:00:26.753000,0 days 01:13:51.444000,0 days 01:14:35.861000,0 days 01:15:02.614000,191.0,190.0,308.0,307.0,False,SOFT,10.0,False,0 days 01:13:12.820000,Red Bull Racing,PER,1,True,2022-06-10 11:58:14.558000,Practice 1
277,0 days 00:21:15.152000,10,0 days 00:01:50.295000,3,1,,,0 days 00:00:38.939000,0 days 00:00:44.814000,0 days 00:00:26.542000,0 days 00:20:03.796000,0 days 00:20:48.610000,0 days 00:21:15.152000,200.0,204.0,326.0,300.0,False,MEDIUM,,True,0 days 00:19:24.857000,AlphaTauri,GAS,1,True,2022-06-10 11:04:26.595000,Practice 1
280,0 days 00:27:52.002000,10,0 days 00:01:49.044000,6,1,,,0 days 00:00:38.187000,0 days 00:00:44.042000,0 days 00:00:26.815000,0 days 00:26:41.145000,0 days 00:27:25.187000,0 days 00:27:52.002000,219.0,208.0,324.0,299.0,False,MEDIUM,,True,0 days 00:26:02.958000,AlphaTauri,GAS,1,True,2022-06-10 11:11:04.696000,Practice 1
284,0 days 00:37:14.805000,10,0 days 00:01:47.820000,10,1,,,0 days 00:00:37.652000,0 days 00:00:43.609000,0 days 00:00:26.559000,0 days 00:36:04.637000,0 days 00:36:48.246000,0 days 00:37:14.805000,212.0,213.0,325.0,302.0,False,MEDIUM,,True,0 days 00:35:26.985000,AlphaTauri,GAS,1,True,2022-06-10 11:20:28.723000,Practice 1
286,0 days 00:41:04.933000,10,0 days 00:01:48.359000,12,1,,,0 days 00:00:37.898000,0 days 00:00:43.688000,0 days 00:00:26.773000,0 days 00:39:54.472000,0 days 00:40:38.160000,0 days 00:41:04.933000,208.0,210.0,324.0,299.0,False,MEDIUM,,True,0 days 00:39:16.574000,AlphaTauri,GAS,1,True,2022-06-10 11:24:18.312000,Practice 1
290,0 days 00:59:44.730000,10,0 days 00:01:46.830000,16,2,,,0 days 00:00:37.383000,0 days 00:00:42.955000,0 days 00:00:26.492000,0 days 00:58:35.283000,0 days 00:59:18.238000,0 days 00:59:44.730000,206.0,205.0,325.0,302.0,True,SOFT,,True,0 days 00:57:57.900000,AlphaTauri,GAS,1,True,2022-06-10 11:42:59.638000,Practice 1
293,0 days 01:06:11.126000,10,0 days 00:01:47.894000,19,2,,,0 days 00:00:37.760000,0 days 00:00:43.477000,0 days 00:00:26.657000,0 days 01:05:00.992000,0 days 01:05:44.469000,0 days 01:06:11.126000,208.0,203.0,325.0,302.0,False,SOFT,,True,0 days 01:04:23.232000,AlphaTauri,GAS,1,True,2022-06-10 11:49:24.970000,Practice 1
305,0 days 00:28:43.900000,6,0 days 00:01:50.921000,6,1,,,0 days 00:00:38.952000,0 days 00:00:45.162000,0 days 00:00:26.807000,0 days 00:27:31.931000,0 days 00:28:17.093000,0 days 00:28:43.900000,192.0,198.0,323.0,302.0,True,MEDIUM,6.0,True,0 days 00:26:52.979000,Williams,LAT,1,True,2022-06-10 11:11:54.717000,Practice 1
311,0 days 00:26:54.624000,5,0 days 00:01:50.002000,5,1,,,0 days 00:00:38.942000,0 days 00:00:44.583000,0 days 00:00:26.477000,0 days 00:25:43.564000,0 days 00:26:28.147000,0 days 00:26:54.624000,193.0,211.0,321.0,303.0,False,SOFT,5.0,True,0 days 00:25:04.622000,Aston Martin,VET,2,True,2022-06-10 11:10:06.360000,Practice 1
317,0 days 00:52:20.765000,5,0 days 00:01:47.970000,11,2,,,0 days 00:00:37.976000,0 days 00:00:43.663000,0 days 00:00:26.331000,0 days 00:51:10.771000,0 days 00:51:54.434000,0 days 00:52:20.765000,196.0,193.0,322.0,303.0,True,MEDIUM,3.0,True,0 days 00:50:32.795000,Aston Martin,VET,1,True,2022-06-10 11:35:34.533000,Practice 1
320,0 days 01:04:13.412000,5,0 days 00:01:51.605000,14,3,,,0 days 00:00:39.443000,0 days 00:00:45.164000,0 days 00:00:26.998000,0 days 01:03:01.250000,0 days 01:03:46.414000,0 days 01:04:13.412000,200.0,183.0,308.0,302.0,False,MEDIUM,6.0,False,0 days 01:02:21.807000,Aston Martin,VET,1,True,2022-06-10 11:47:23.545000,Practice 1
321,0 days 01:06:04.282000,5,0 days 00:01:50.870000,15,3,,,0 days 00:00:39.285000,0 days 00:00:44.711000,0 days 00:00:26.874000,0 days 01:04:52.697000,0 days 01:05:37.408000,0 days 01:06:04.282000,197.0,194.0,304.0,302.0,False,MEDIUM,7.0,False,0 days 01:04:13.412000,Aston Martin,VET,1,True,2022-06-10 11:49:15.150000,Practice 1
322,0 days 01:07:54.642000,5,0 days 00:01:50.360000,16,3,,,0 days 00:00:38.895000,0 days 00:00:44.531000,0 days 00:00:26.934000,0 days 01:06:43.177000,0 days 01:07:27.708000,0 days 01:07:54.642000,,199.0,307.0,303.0,False,MEDIUM,8.0,False,0 days 01:06:04.282000,Aston Martin,VET,1,True,2022-06-10 11:51:06.020000,Practice 1
323,0 days 01:09:44.550000,5,0 days 00:01:49.908000,17,3,,,0 days 00:00:38.669000,0 days 00:00:44.439000,0 days 00:00:26.800000,0 days 01:08:33.311000,0 days 01:09:17.750000,0 days 01:09:44.550000,204.0,193.0,308.0,304.0,False,MEDIUM,9.0,False,0 days 01:07:54.642000,Aston Martin,VET,1,True,2022-06-10 11:52:56.380000,Practice 1
324,0 days 01:11:34.234000,5,0 days 00:01:49.684000,18,3,,,0 days 00:00:38.644000,0 days 00:00:44.279000,0 days 00:00:26.761000,0 days 01:10:23.194000,0 days 01:11:07.473000,0 days 01:11:34.234000,,195.0,315.0,305.0,False,MEDIUM,10.0,False,0 days 01:09:44.550000,Aston Martin,VET,1,True,2022-06-10 11:54:46.288000,Practice 1
326,0 days 01:15:18.229000,5,0 days 00:01:50.665000,20,3,,,0 days 00:00:38.950000,0 days 00:00:44.335000,0 days 00:00:27.380000,0 days 01:14:06.514000,0 days 01:14:50.849000,0 days 01:15:18.229000,204.0,193.0,294.0,295.0,False,MEDIUM,12.0,False,0 days 01:13:27.564000,Aston Martin,VET,1,True,2022-06-10 11:58:29.302000,Practice 1
330,0 days 00:20:02.601000,4,0 days 00:01:52.095000,2,1,,,0 days 00:00:39.473000,0 days 00:00:45.343000,0 days 00:00:27.279000,0 days 00:18:49.979000,0 days 00:19:35.322000,0 days 00:20:02.601000,199.0,195.0,306.0,292.0,False,MEDIUM,2.0,True,0 days 00:18:10.506000,McLaren,NOR,1,True,2022-06-10 11:03:12.244000,Practice 1
333,0 days 00:26:48.834000,4,0 days 00:01:49.872000,5,1,,,0 days 00:00:38.763000,0 days 00:00:44.593000,0 days 00:00:26.516000,0 days 00:25:37.725000,0 days 00:26:22.318000,0 days 00:26:48.834000,199.0,204.0,323.0,301.0,False,MEDIUM,5.0,True,0 days 00:24:58.962000,McLaren,NOR,2,True,2022-06-10 11:10:00.700000,Practice 1
337,0 days 00:52:41.714000,4,0 days 00:01:47.691000,9,2,,,0 days 00:00:37.372000,0 days 00:00:43.349000,0 days 00:00:26.970000,0 days 00:51:31.395000,0 days 00:52:14.744000,0 days 00:52:41.714000,207.0,205.0,306.0,293.0,True,SOFT,3.0,True,0 days 00:50:54.023000,McLaren,NOR,1,True,2022-06-10 11:35:55.761000,Practice 1
341,0 days 01:08:37.686000,4,0 days 00:01:51.391000,13,3,,,0 days 00:00:39.412000,0 days 00:00:44.619000,0 days 00:00:27.360000,0 days 01:07:25.707000,0 days 01:08:10.326000,0 days 01:08:37.686000,199.0,203.0,285.0,295.0,False,MEDIUM,10.0,False,0 days 01:06:46.295000,McLaren,NOR,1,True,2022-06-10 11:51:48.033000,Practice 1
342,0 days 01:10:29.177000,4,0 days 00:01:51.491000,14,3,,,0 days 00:00:39.393000,0 days 00:00:44.568000,0 days 00:00:27.530000,0 days 01:09:17.079000,0 days 01:10:01.647000,0 days 01:10:29.177000,195.0,196.0,279.0,292.0,False,MEDIUM,11.0,False,0 days 01:08:37.686000,McLaren,NOR,1,True,2022-06-10 11:53:39.424000,Practice 1
343,0 days 01:12:19.316000,4,0 days 00:01:50.139000,15,3,,,0 days 00:00:38.961000,0 days 00:00:44.093000,0 days 00:00:27.085000,0 days 01:11:08.138000,0 days 01:11:52.231000,0 days 01:12:19.316000,197.0,203.0,300.0,294.0,False,MEDIUM,12.0,False,0 days 01:10:29.177000,McLaren,NOR,2,True,2022-06-10 11:55:30.915000,Practice 1
344,0 days 01:14:09.440000,4,0 days 00:01:50.124000,16,3,,,0 days 00:00:38.744000,0 days 00:00:44.223000,0 days 00:00:27.157000,0 days 01:12:58.060000,0 days 01:13:42.283000,0 days 01:14:09.440000,193.0,197.0,301.0,296.0,False,MEDIUM,13.0,False,0 days 01:12:19.316000,McLaren,NOR,2,True,2022-06-10 11:57:21.054000,Practice 1
345,0 days 01:15:59.848000,4,0 days 00:01:50.408000,17,3,,,0 days 00:00:38.587000,0 days 00:00:44.729000,0 days 00:00:27.092000,0 days 01:14:48.027000,0 days 01:15:32.756000,0 days 01:15:59.848000,199.0,200.0,290.0,296.0,False,MEDIUM,14.0,False,0 days 01:14:09.440000,McLaren,NOR,1,True,2022-06-10 11:59:11.178000,Practice 1
350,0 days 00:21:35.541000,3,0 days 00:01:50.955000,3,1,,,0 days 00:00:39.488000,0 days 00:00:44.680000,0 days 00:00:26.787000,0 days 00:20:24.074000,0 days 00:21:08.754000,0 days 00:21:35.541000,191.0,202.0,317.0,297.0,False,MEDIUM,3.0,True,0 days 00:19:44.586000,McLaren,RIC,1,True,2022-06-10 11:04:46.324000,Practice 1
353,0 days 00:28:01.548000,3,0 days 00:01:49.825000,6,1,,,0 days 00:00:38.647000,0 days 00:00:44.345000,0 days 00:00:26.833000,0 days 00:26:50.370000,0 days 00:27:34.715000,0 days 00:28:01.548000,198.0,204.0,306.0,297.0,False,MEDIUM,6.0,True,0 days 00:26:11.723000,McLaren,RIC,1,True,2022-06-10 11:11:13.461000,Practice 1
357,0 days 00:47:51.896000,3,0 days 00:01:48.920000,10,2,,,0 days 00:00:38.045000,0 days 00:00:43.893000,0 days 00:00:26.982000,0 days 00:46:41.021000,0 days 00:47:24.914000,0 days 00:47:51.896000,212.0,195.0,312.0,293.0,False,SOFT,3.0,True,0 days 00:46:02.976000,McLaren,RIC,2,True,2022-06-10 11:31:04.714000,Practice 1
359,0 days 00:51:54.326000,3,0 days 00:01:48.810000,12,2,,,0 days 00:00:38.066000,0 days 00:00:43.815000,0 days 00:00:26.929000,0 days 00:50:43.582000,0 days 00:51:27.397000,0 days 00:51:54.326000,210.0,201.0,307.0,296.0,True,SOFT,5.0,True,0 days 00:50:05.516000,McLaren,RIC,1,True,2022-06-10 11:35:07.254000,Practice 1
364,0 days 01:10:45.576000,3,0 days 00:01:51.982000,17,3,,,0 days 00:00:39.643000,0 days 00:00:45.066000,0 days 00:00:27.273000,0 days 01:09:33.237000,0 days 01:10:18.303000,0 days 01:10:45.576000,194.0,201.0,286.0,296.0,False,MEDIUM,12.0,False,0 days 01:08:53.594000,McLaren,RIC,1,True,2022-06-10 11:53:55.332000,Practice 1
365,0 days 01:12:37.649000,3,0 days 00:01:52.073000,18,3,,,0 days 00:00:39.514000,0 days 00:00:44.877000,0 days 00:00:27.682000,0 days 01:11:25.090000,0 days 01:12:09.967000,0 days 01:12:37.649000,204.0,198.0,280.0,286.0,False,MEDIUM,13.0,False,0 days 01:10:45.576000,McLaren,RIC,2,True,2022-06-10 11:55:47.314000,Practice 1
366,0 days 01:14:28.610000,3,0 days 00:01:50.961000,19,3,,,0 days 00:00:39.196000,0 days 00:00:44.533000,0 days 00:00:27.232000,0 days 01:13:16.845000,0 days 01:14:01.378000,0 days 01:14:28.610000,203.0,195.0,297.0,296.0,False,MEDIUM,14.0,False,0 days 01:12:37.649000,McLaren,RIC,1,True,2022-06-10 11:57:39.387000,Practice 1
374,0 days 00:27:38.481000,63,0 days 00:01:51.468000,5,2,,,0 days 00:00:39.394000,0 days 00:00:44.284000,0 days 00:00:27.790000,0 days 00:26:26.407000,0 days 00:27:10.691000,0 days 00:27:38.481000,200.0,208.0,259.0,295.0,False,MEDIUM,6.0,False,0 days 00:25:47.013000,Mercedes,RUS,1,True,2022-06-10 11:10:48.751000,Practice 1
378,0 days 00:37:41.199000,63,0 days 00:01:49.854000,9,3,,,0 days 00:00:38.926000,0 days 00:00:43.994000,0 days 00:00:26.934000,0 days 00:36:30.271000,0 days 00:37:14.265000,0 days 00:37:41.199000,197.0,201.0,314.0,295.0,False,MEDIUM,10.0,False,0 days 00:35:51.345000,Mercedes,RUS,1,True,2022-06-10 11:20:53.083000,Practice 1
379,0 days 00:39:32.529000,63,0 days 00:01:51.330000,10,3,,,0 days 00:00:39.487000,0 days 00:00:44.502000,0 days 00:00:27.341000,0 days 00:38:20.686000,0 days 00:39:05.188000,0 days 00:39:32.529000,200.0,202.0,295.0,296.0,False,MEDIUM,11.0,False,0 days 00:37:41.199000,Mercedes,RUS,1,True,2022-06-10 11:22:42.937000,Practice 1
380,0 days 00:41:24.447000,63,0 days 00:01:51.918000,11,3,,,0 days 00:00:39.618000,0 days 00:00:44.453000,0 days 00:00:27.847000,0 days 00:40:12.147000,0 days 00:40:56.600000,0 days 00:41:24.447000,207.0,199.0,276.0,295.0,False,MEDIUM,12.0,False,0 days 00:39:32.529000,Mercedes,RUS,1,True,2022-06-10 11:24:34.267000,Practice 1
383,0 days 00:55:07.023000,63,0 days 00:01:47.741000,14,4,,,0 days 00:00:37.942000,0 days 00:00:43.211000,0 days 00:00:26.588000,0 days 00:53:57.224000,0 days 00:54:40.435000,0 days 00:55:07.023000,202.0,205.0,315.0,298.0,False,SOFT,3.0,True,0 days 00:53:19.282000,Mercedes,RUS,1,True,2022-06-10 11:38:21.020000,Practice 1
385,0 days 00:59:15.723000,63,0 days 00:01:47.575000,16,4,,,0 days 00:00:37.702000,0 days 00:00:43.329000,0 days 00:00:26.544000,0 days 00:58:05.850000,0 days 00:58:49.179000,0 days 00:59:15.723000,208.0,204.0,315.0,297.0,False,SOFT,5.0,True,0 days 00:57:28.148000,Mercedes,RUS,1,True,2022-06-10 11:42:29.886000,Practice 1
387,0 days 01:03:19.312000,63,0 days 00:01:47.329000,18,4,,,0 days 00:00:37.813000,0 days 00:00:42.764000,0 days 00:00:26.752000,0 days 01:02:09.796000,0 days 01:02:52.560000,0 days 01:03:19.312000,211.0,215.0,318.0,297.0,False,SOFT,7.0,True,0 days 01:01:31.983000,Mercedes,RUS,1,True,2022-06-10 11:46:33.721000,Practice 1
389,0 days 01:07:20.955000,63,0 days 00:01:46.705000,20,4,,,0 days 00:00:37.316000,0 days 00:00:42.758000,0 days 00:00:26.631000,0 days 01:06:11.566000,0 days 01:06:54.324000,0 days 01:07:20.955000,219.0,205.0,319.0,298.0,True,SOFT,9.0,True,0 days 01:05:34.250000,Mercedes,RUS,1,True,2022-06-10 11:50:35.988000,Practice 1
396,0 days 00:21:03.281000,77,0 days 00:01:52.071000,3,1,,,0 days 00:00:39.709000,0 days 00:00:45.370000,0 days 00:00:26.992000,0 days 00:19:50.919000,0 days 00:20:36.289000,0 days 00:21:03.281000,198.0,190.0,304.0,296.0,False,MEDIUM,3.0,True,0 days 00:19:11.210000,Alfa Romeo,BOT,1,True,2022-06-10 11:04:12.948000,Practice 1
399,0 days 00:27:22.930000,77,0 days 00:01:50.010000,6,1,,,0 days 00:00:38.968000,0 days 00:00:44.541000,0 days 00:00:26.501000,0 days 00:26:11.888000,0 days 00:26:56.429000,0 days 00:27:22.930000,204.0,198.0,323.0,301.0,False,MEDIUM,6.0,True,0 days 00:25:32.920000,Alfa Romeo,BOT,1,True,2022-06-10 11:10:34.658000,Practice 1
404,0 days 00:48:08.834000,77,0 days 00:01:48.622000,11,3,,,0 days 00:00:37.901000,0 days 00:00:43.677000,0 days 00:00:27.044000,0 days 00:46:58.113000,0 days 00:47:41.790000,0 days 00:48:08.834000,214.0,205.0,304.0,297.0,False,SOFT,3.0,True,0 days 00:46:20.212000,Alfa Romeo,BOT,2,True,2022-06-10 11:31:21.950000,Practice 1
406,0 days 00:52:14.423000,77,0 days 00:01:48.988000,13,3,,,0 days 00:00:38.361000,0 days 00:00:43.649000,0 days 00:00:26.978000,0 days 00:51:03.796000,0 days 00:51:47.445000,0 days 00:52:14.423000,218.0,206.0,305.0,299.0,False,SOFT,5.0,True,0 days 00:50:25.435000,Alfa Romeo,BOT,1,True,2022-06-10 11:35:27.173000,Practice 1
409,0 days 01:07:10.837000,77,0 days 00:01:48.378000,16,4,,,0 days 00:00:38.071000,0 days 00:00:43.573000,0 days 00:00:26.734000,0 days 01:06:00.530000,0 days 01:06:44.103000,0 days 01:07:10.837000,210.0,211.0,313.0,299.0,False,SOFT,8.0,False,0 days 01:05:22.459000,Alfa Romeo,BOT,1,True,2022-06-10 11:50:24.197000,Practice 1
412,0 days 01:13:21.528000,77,0 days 00:01:48.078000,19,4,,,0 days 00:00:38.014000,0 days 00:00:43.423000,0 days 00:00:26.641000,0 days 01:12:11.464000,0 days 01:12:54.887000,0 days 01:13:21.528000,206.0,204.0,317.0,298.0,True,SOFT,11.0,False,0 days 01:11:33.450000,Alfa Romeo,BOT,2,True,2022-06-10 11:56:35.188000,Practice 1
1,0 days 00:30:25.976000,1,0 days 00:01:45.343000,2,1,,,0 days 00:00:37.105000,0 days 00:00:42.372000,0 days 00:00:25.866000,0 days 00:29:17.738000,0 days 00:30:00.110000,0 days 00:30:25.976000,207.0,209.0,332.0,312.0,False,MEDIUM,2.0,True,0 days 00:28:40.633000,Red Bull Racing,VER,1,True,2022-06-10 14:13:42.521000,Practice 2
3,0 days 00:34:26.733000,1,0 days 00:01:44.462000,4,1,,,0 days 00:00:36.716000,0 days 00:00:41.995000,0 days 00:00:25.751000,0 days 00:33:18.987000,0 days 00:34:00.982000,0 days 00:34:26.733000,213.0,214.0,331.0,312.0,False,MEDIUM,4.0,True,0 days 00:32:42.271000,Red Bull Racing,VER,1,True,2022-06-10 14:17:44.159000,Practice 2
5,0 days 00:38:28.048000,1,0 days 00:01:43.836000,6,1,,,0 days 00:00:36.340000,0 days 00:00:41.723000,0 days 00:00:25.773000,0 days 00:37:20.552000,0 days 00:38:02.275000,0 days 00:38:28.048000,219.0,219.0,331.0,310.0,False,MEDIUM,6.0,True,0 days 00:36:44.212000,Red Bull Racing,VER,1,True,2022-06-10 14:21:46.100000,Practice 2
10,0 days 01:00:39.459000,1,0 days 00:01:43.580000,11,2,,,0 days 00:00:36.423000,0 days 00:00:41.613000,0 days 00:00:25.544000,0 days 00:59:32.302000,0 days 01:00:13.915000,0 days 01:00:39.459000,227.0,217.0,333.0,314.0,True,SOFT,5.0,True,0 days 00:58:55.879000,Red Bull Racing,VER,1,True,2022-06-10 14:43:57.767000,Practice 2
13,0 days 01:13:03.899000,1,0 days 00:01:47.757000,14,3,,,0 days 00:00:38.611000,0 days 00:00:43.127000,0 days 00:00:26.019000,0 days 01:11:54.753000,0 days 01:12:37.880000,0 days 01:13:03.899000,206.0,204.0,315.0,312.0,False,SOFT,8.0,False,0 days 01:11:16.142000,Red Bull Racing,VER,1,True,2022-06-10 14:56:18.030000,Practice 2
14,0 days 01:14:50.977000,1,0 days 00:01:47.078000,15,3,,,0 days 00:00:38.053000,0 days 00:00:43.176000,0 days 00:00:25.849000,0 days 01:13:41.952000,0 days 01:14:25.128000,0 days 01:14:50.977000,211.0,204.0,321.0,315.0,False,SOFT,9.0,False,0 days 01:13:03.899000,Red Bull Racing,VER,1,True,2022-06-10 14:58:05.787000,Practice 2
15,0 days 01:16:38.514000,1,0 days 00:01:47.537000,16,3,,,0 days 00:00:38.246000,0 days 00:00:43.273000,0 days 00:00:26.018000,0 days 01:15:29.223000,0 days 01:16:12.496000,0 days 01:16:38.514000,203.0,201.0,322.0,316.0,False,SOFT,10.0,False,0 days 01:14:50.977000,Red Bull Racing,VER,2,True,2022-06-10 14:59:52.865000,Practice 2
19,0 days 00:19:17.692000,55,0 days 00:01:46.705000,2,1,,,0 days 00:00:37.457000,0 days 00:00:43.277000,0 days 00:00:25.971000,0 days 00:18:08.444000,0 days 00:18:51.721000,0 days 00:19:17.692000,220.0,208.0,328.0,310.0,False,MEDIUM,2.0,True,0 days 00:17:30.987000,Ferrari,SAI,2,True,2022-06-10 14:02:32.875000,Practice 2
21,0 days 00:23:26.635000,55,0 days 00:01:45.118000,4,1,,,0 days 00:00:37,0 days 00:00:42.213000,0 days 00:00:25.905000,0 days 00:22:18.517000,0 days 00:23:00.730000,0 days 00:23:26.635000,207.0,212.0,327.0,309.0,False,MEDIUM,4.0,True,0 days 00:21:41.517000,Ferrari,SAI,1,True,2022-06-10 14:06:43.405000,Practice 2
24,0 days 00:30:18.466000,55,0 days 00:01:44.274000,7,2,,,0 days 00:00:36.764000,0 days 00:00:41.892000,0 days 00:00:25.618000,0 days 00:29:10.956000,0 days 00:29:52.848000,0 days 00:30:18.466000,216.0,209.0,326.0,312.0,True,MEDIUM,8.0,False,0 days 00:28:34.192000,Ferrari,SAI,1,True,2022-06-10 14:13:36.080000,Practice 2
26,0 days 00:34:38.684000,55,0 days 00:01:48.678000,9,3,,0 days 00:34:37.124000,0 days 00:00:36.555000,0 days 00:00:41.847000,0 days 00:00:30.276000,0 days 00:33:26.561000,0 days 00:34:08.408000,0 days 00:34:38.684000,210.0,219.0,,308.0,False,MEDIUM,6.0,False,0 days 00:32:50.006000,Ferrari,SAI,1,False,2022-06-10 14:17:51.894000,Practice 2
